X,Y,OBJECTID,Block,GroupStatus,DateUpdate,ID_PropertyStatus,ID_Demo_RFA,ID_Decision,CorePhase,ProjectedFiscalYear,ProjectedQuarter,DateStarted,Deconstruction,ReleasedToContractor,DateDemoFinished,Address,Lot,Neighborhood,SimplifiedStatus,Council_District,HousingMarketTypology2017,OBJECTID_1,BLOCKLOT
1405776.29443406,611978.990532309,3674,4616,Final/Full Demo Complete,2019/07/22 11:08:00+00,131,4377,47,3,FY21,Q3,2021/12/15 00:00:00+00,N,2021/02/16 00:00:00+00,2022/05/23 00:00:00+00,3018 WOODLAND AVE,010,Central Park Heights,Demo Complete,6,I,165062,4616 010
1405760.80069864,611967.739242479,3675,4616,Final/Full Demo Complete,2019/07/22 11:08:00+00,131,4377,47,3,FY21,Q3,2021/12/15 00:00:00+00,N,2021/02/16 00:00:00+00,2022/05/23 00:00:00+00,3020 WOODLAND AVE,011,Central Park Heights,Demo Complete,6,I,165063,4616 011
1405742.73019671,611956.599829063,3676,4616,Final/Full Demo Complete,2020/04/24 13:00:00+00,131,4377,47,3,FY21,Q3,2021/12/15 00:00:00+00,N,2021/02/16 00:00:00+00,2022/05/23 00:00:00+00,3022 WOODLAND AVE,012,Central Park Heights,Demo Complete,6,I,165064,4616 012
1405727.2207133,611943.251102477,3677,4616,Final/Full Demo Complete,2019/10/03 10:12:00+00,129,4378,47,3,FY22,Q4,2023/09/20 00:00:00+00,N,2022/07/21 00:00:00+00,2023/11/14 00:00:00+00,3024 WOODLAND AVE,013,Central Park Heights,Demo Complete,6,I,165065,4616 013
1405711.22927547,611931.455194309,3678,4616,Final/Full Demo Complete,,,4378,47,3,FY22,Q4,2023/09/20 00:00:00+00,N,2022/07/21 00:00:00+00,2023/11/14 00:00:00+00,3026 WOODLAND AVE,014,Central Park Heights,Demo Complete,6,I,165066,4616 014
1405695.23750955,611919.65698956,3679,4616,Final/Full Demo Complete,,,2691,47,3,FY22,Q3,2022/10/19 00:00:00+00,N,2022/02/17 00:00:00+00,2023/05/18 00:00:00+00,3028 WOODLAND AVE,015,Central Park Heights,Demo Complete,6,I,165067,4616 015
1405676.84450172,611906.083853975,3680,4616,Final/Full Demo Complete,,,2691,47,3,FY22,Q3,2022/10/19 00:00:00+00,N,2022/02/17 00:00:00+00,2023/05/18 00:00:00+00,3030 WOODLAND AVE,016,Central Park Heights,Demo Complete,6,I,165068,4616 016
1405656.44887322,611891.023188561,3681,4616,Final/Full Demo Complete,2018/04/12 09:04:00+00,131,2691,47,3,FY22,Q3,2022/10/19 00:00:00+00,N,2022/02/17 00:00:00+00,2023/05/18 00:00:00+00,3032 WOODLAND AVE,017,Central Park Heights,Demo Complete,6,I,165069,4616 017
1405641.76976871,611874.508129731,3682,4616,Final/Full Demo Complete,2019/07/22 11:00:00+00,131,2691,47,3,FY22,Q3,2022/10/19 00:00:00+00,N,2022/02/17 00:00:00+00,2023/05/18 00:00:00+00,3100 WOODLAND AVE,018,Central Park Heights,Demo Complete,6,I,165070,4616 018
1405623.71796755,611866.932357475,3683,4616,Final/Full Demo Complete,2019/10/03 10:12:00+00,131,2691,47,3,FY22,Q3,2022/10/19 00:00:00+00,N,2022/02/17 00:00:00+00,2023/05/18 00:00:00+00,3102 WOODLAND AVE,019,Central Park Heights,Demo Complete,6,I,165071,4616 019
1405604.86826771,611857.951404303,3684,4616,Final/Full Demo Complete,2019/07/22 11:01:00+00,131,2691,47,3,FY22,Q3,2022/10/19 00:00:00+00,N,2022/02/17 00:00:00+00,2023/05/18 00:00:00+00,3104 WOODLAND AVE,020,Central Park Heights,Demo Complete,6,I,165072,4616 020
1405590.6087818,611842.619085893,3685,4616,Final/Full Demo Complete,,,2691,47,3,FY22,Q3,2022/10/19 00:00:00+00,N,2022/02/17 00:00:00+00,2023/05/18 00:00:00+00,3106 WOODLAND AVE,021,Central Park Heights,Demo Complete,6,I,165073,4616 021
1405574.4847983,611830.761826143,3686,4616,Final/Full Demo Complete,2019/07/22 11:01:00+00,131,2691,47,3,FY22,Q3,2022/10/19 00:00:00+00,N,2022/02/17 00:00:00+00,2023/05/18 00:00:00+00,3108 WOODLAND AVE,022,Central Park Heights,Demo Complete,6,I,165074,4616 022
1405526.5006423,611795.399692148,3687,4616,Final/Full Demo Complete,2019/10/03 10:12:00+00,129,2691,47,3,FY22,Q3,2022/10/19 00:00:00+00,N,2022/02/17 00:00:00+00,2023/05/18 00:00:00+00,3114 WOODLAND AVE,025,Central Park Heights,Demo Complete,6,I,165081,4616 025
1405510.42488706,611783.557852313,3688,4616,Final/Full Demo Complete,,,2691,47,3,FY22,Q3,2022/10/19 00:00:00+00,N,2022/02/17 00:00:00+00,2023/05/18 00:00:00+00,3116 WOODLAND AVE,026,Central Park Heights,Demo Complete,6,I,165082,4616 026
1405494.33403997,611771.745539978,3689,4616,Final/Full Demo Complete,2019/07/22 11:02:00+00,131,2691,47,3,FY22,Q3,2022/10/19 00:00:00+00,N,2022/02/17 00:00:00+00,2023/05/18 00:00:00+00,3118 WOODLAND AVE,027,Central Park Heights,Demo Complete,6,I,165083,4616 027
1405477.6247558,611759.472270563,3690,4616,Final/Full Demo Complete,2019/05/14 17:08:00+00,131,2691,47,3,FY22,Q3,2022/10/19 00:00:00+00,N,2022/02/17 00:00:00+00,2023/05/18 00:00:00+00,3120 WOODLAND AVE,028,Central Park Heights,Demo Complete,6,I,165084,4616 028
1405460.9043168,611747.206547067,3691,4616,Final/Full Demo Complete,2020/01/14 06:57:00+00,131,2729,47,,FY20,Q2,2020/01/13 00:00:00+00,Y,2019/09/26 00:00:00+00,2020/05/13 00:00:00+00,3122 WOODLAND AVE,029,Central Park Heights,Demo Complete,6,I,165085,4616 029
1405445.46110623,611735.174746975,3692,4616,Final/Full Demo Complete,2020/01/14 06:59:00+00,,2729,47,,FY20,Q2,2020/01/13 00:00:00+00,Y,2019/09/26 00:00:00+00,2020/05/13 00:00:00+00,3124 WOODLAND AVE,030,Central Park Heights,Demo Complete,6,I,165086,4616 030
1405369.19058947,611583.530365229,3693,4616,Final/Full Demo Complete,2018/01/05 09:00:00+00,,2981,47,,FY19,Q3,2018/10/15 00:00:00+00,,2018/09/04 00:00:00+00,2019/07/12 00:00:00+00,4801 PARK HEIGHTS AVE,033,Central Park Heights,Demo Complete,6,I,165089,4616 033
1405359.4734173,611600.068389893,3694,4616,Final/Full Demo Complete,2018/01/05 09:01:00+00,,2981,47,,FY19,Q3,2018/10/15 00:00:00+00,,2018/09/04 00:00:00+00,2019/07/12 00:00:00+00,4803 PARK HEIGHTS AVE,034,Central Park Heights,Demo Complete,6,I,165090,4616 034
1405350.8257968,611611.962723061,3695,4616,Final/Full Demo Complete,2018/01/05 09:01:00+00,,2981,47,,FY19,Q3,2018/10/15 00:00:00+00,,2018/09/04 00:00:00+00,2019/07/12 00:00:00+00,4805 PARK HEIGHTS AVE,035,Central Park Heights,Demo Complete,6,I,165091,4616 035
1405342.54070839,611623.376742229,3696,4616,Final/Full Demo Complete,2018/01/05 09:01:00+00,,2981,47,,FY19,Q3,2018/10/15 00:00:00+00,,2018/09/04 00:00:00+00,2019/07/12 00:00:00+00,4807 PARK HEIGHTS AVE,036,Central Park Heights,Demo Complete,6,I,165092,4616 036
1405334.57320464,611634.327507734,3697,4616,Final/Full Demo Complete,2018/01/05 09:02:00+00,,2981,47,,FY19,Q3,2018/10/15 00:00:00+00,,2018/09/04 00:00:00+00,2019/07/12 00:00:00+00,4809 PARK HEIGHTS AVE,037,Central Park Heights,Demo Complete,6,I,165098,4616 037
1405326.11685672,611645.943954304,3698,4616,Final/Full Demo Complete,2018/01/05 09:02:00+00,,2981,47,,FY19,Q3,2018/10/15 00:00:00+00,,2018/09/04 00:00:00+00,2019/07/12 00:00:00+00,4811 PARK HEIGHTS AVE,038,Central Park Heights,Demo Complete,6,I,165099,4616 038
1405317.44495806,611657.864862233,3699,4616,Final/Full Demo Complete,2018/01/05 09:02:00+00,,2981,47,,FY19,Q3,2018/10/15 00:00:00+00,,2018/09/04 00:00:00+00,2019/07/12 00:00:00+00,4813 PARK HEIGHTS AVE,039,Central Park Heights,Demo Complete,6,I,165100,4616 039
1405308.28749606,611668.951454222,3700,4616,Final/Full Demo Complete,2018/01/05 09:02:00+00,,2981,47,,FY19,Q3,2018/10/15 00:00:00+00,,2018/09/04 00:00:00+00,2019/07/12 00:00:00+00,4815 PARK HEIGHTS AVE,040,Central Park Heights,Demo Complete,6,I,165101,4616 040
1405301.22517422,611680.601365313,3701,4616,Final/Full Demo Complete,2018/01/05 09:03:00+00,,2981,47,,FY19,Q3,2018/10/15 00:00:00+00,,2018/09/04 00:00:00+00,2019/07/12 00:00:00+00,4817 PARK HEIGHTS AVE,041,Central Park Heights,Demo Complete,6,I,165102,4616 041
1401677.45486271,611655.317951307,3702,4544,Final/Full Demo Complete,2015/12/08 08:22:00+00,,1683,90,,,,2015/11/18 00:00:00+00,,,2015/12/08 00:00:00+00,5259 SAINT CHARLES AVE,007,Arlington,Demo Complete,5,I,165188,4544 007
1402772.89099206,611347.256887645,3703,4575,Final/Full Demo Complete,2016/06/07 09:36:00+00,,1863,90,,,,2016/04/15 00:00:00+00,,2016/07/27 00:00:00+00,2016/10/07 00:00:00+00,5101 CORDELIA AVE,001,Langston Hughes,Demo Complete,6,I,165293,4575 001
1402720.22147797,611671.628942311,3704,4575,Final/Full Demo Complete,2016/06/07 09:39:00+00,,1864,90,,,,2016/04/15 00:00:00+00,,2016/08/12 00:00:00+00,2016/11/14 00:00:00+00,3719 W BELVEDERE AVE,011,Langston Hughes,Demo Complete,6,I,165304,4575 011
1402731.29986788,611681.844801143,3705,4575,Final/Full Demo Complete,2018/02/05 14:39:00+00,,3171,47,4,FY19,Q3,2020/03/04 00:00:00+00,N,2019/04/09 00:00:00+00,2020/07/23 00:00:00+00,3717 W BELVEDERE AVE,012,Langston Hughes,Demo Complete,6,I,165305,4575 012
1402741.31658013,611690.132186145,3706,4575,Final/Full Demo Complete,,,3171,47,4,FY19,Q3,2020/03/04 00:00:00+00,N,2019/04/09 00:00:00+00,2020/07/23 00:00:00+00,3715 W BELVEDERE AVE,013,Langston Hughes,Demo Complete,6,I,165306,4575 013
1402751.31820056,611698.437943816,3707,4575,Final/Full Demo Complete,,,3171,47,4,FY19,Q3,2020/03/04 00:00:00+00,N,2019/04/09 00:00:00+00,2020/07/23 00:00:00+00,3713 W BELVEDERE AVE,014,Langston Hughes,Demo Complete,6,I,165307,4575 014
1402761.32999155,611706.731562391,3708,4575,Final/Full Demo Complete,2018/03/09 10:57:00+00,,3171,47,4,FY19,Q3,2020/03/04 00:00:00+00,N,2019/04/09 00:00:00+00,2020/07/23 00:00:00+00,3711 W BELVEDERE AVE,015,Langston Hughes,Demo Complete,6,I,165308,4575 015
1402771.34342296,611715.020915896,3709,4575,Final/Full Demo Complete,2018/02/05 14:33:00+00,,3171,47,4,FY19,Q3,2020/03/04 00:00:00+00,N,2019/04/09 00:00:00+00,2020/07/23 00:00:00+00,3709 W BELVEDERE AVE,016,Langston Hughes,Demo Complete,6,I,165309,4575 016
1402781.35324547,611723.31322214,3710,4575,Final/Full Demo Complete,2018/02/05 14:29:00+00,,3171,47,4,FY19,Q3,2020/03/04 00:00:00+00,N,2019/04/09 00:00:00+00,2020/07/23 00:00:00+00,3707 W BELVEDERE AVE,017,Langston Hughes,Demo Complete,6,I,165310,4575 017
1402937.98908706,611589.606468558,3711,4575,Final/Full Demo Complete,2018/02/03 14:19:00+00,,3161,47,4,FY19,Q1,2019/08/15 00:00:00+00,,2018/08/08 00:00:00+00,2020/04/13 00:00:00+00,3700 SPAULDING AVE,024,Langston Hughes,Demo Complete,6,I,165317,4575 024
1402918.75487356,611573.67999123,3712,4575,Final/Full Demo Complete,2018/02/03 14:24:00+00,,3161,47,4,FY19,Q1,2019/08/15 00:00:00+00,,2018/08/08 00:00:00+00,2020/04/13 00:00:00+00,3702 SPAULDING AVE,025,Langston Hughes,Demo Complete,6,I,165318,4575 025
1402902.54657264,611560.339794815,3713,4575,Final/Full Demo Complete,2018/02/03 14:46:00+00,,3161,47,4,FY19,Q1,2019/08/15 00:00:00+00,,2018/08/08 00:00:00+00,2020/04/13 00:00:00+00,3704 SPAULDING AVE,026,Langston Hughes,Demo Complete,6,I,165319,4575 026
1402886.52429497,611547.163640067,3714,4575,Final/Full Demo Complete,2018/02/03 14:53:00+00,,3161,47,4,FY19,Q1,2019/08/15 00:00:00+00,,2018/08/08 00:00:00+00,2020/04/13 00:00:00+00,3706 SPAULDING AVE,027,Langston Hughes,Demo Complete,6,I,165320,4575 027
1402870.56861822,611534.030136138,3715,4575,Final/Full Demo Complete,2018/02/03 14:55:00+00,,3161,47,4,FY19,Q1,2019/08/15 00:00:00+00,,2018/08/08 00:00:00+00,2020/04/13 00:00:00+00,3708 SPAULDING AVE,028,Langston Hughes,Demo Complete,6,I,165321,4575 028
1405153.71825139,610532.734238476,3716,4624,Final/Full Demo Complete,2018/06/22 07:42:00+00,,2083,47,,FY18,Q4,2018/06/21 00:00:00+00,,2018/04/20 00:00:00+00,2018/08/08 00:00:00+00,3325 VIRGINIA AVE,040,Central Park Heights,Demo Complete,6,I,165343,4624 040
1405165.06698197,610554.753879473,3717,4624,Final/Full Demo Complete,2018/06/22 07:41:00+00,,2083,47,,FY18,Q4,2018/06/21 00:00:00+00,,2018/04/20 00:00:00+00,2018/08/08 00:00:00+00,3323 VIRGINIA AVE,041,Central Park Heights,Demo Complete,6,I,165344,4624 041
1405222.93366414,610665.873735979,3718,4624,Final/Full Demo Complete,2018/07/16 07:50:00+00,,2084,47,,FY19,Q1,2018/07/13 00:00:00+00,Y,2018/07/10 00:00:00+00,2018/08/28 00:00:00+00,3313 VIRGINIA AVE,046,Central Park Heights,Demo Complete,6,I,165349,4624 046
1405233.46940422,610688.070213899,3719,4624,Final/Full Demo Complete,2018/07/16 07:50:00+00,,2084,47,,FY19,Q1,2018/07/13 00:00:00+00,Y,2018/07/10 00:00:00+00,2018/08/28 00:00:00+00,3311 VIRGINIA AVE,047,Central Park Heights,Demo Complete,6,I,165350,4624 047
1405245.59044297,610709.453701317,3720,4624,Final/Full Demo Complete,2018/07/16 07:49:00+00,,2084,47,,FY19,Q1,2018/07/13 00:00:00+00,Y,2018/07/10 00:00:00+00,2018/08/28 00:00:00+00,3309 VIRGINIA AVE,048,Central Park Heights,Demo Complete,6,I,165351,4624 048
1405258.32040438,610731.61966747,3721,4624,Final/Full Demo Complete,2018/07/16 07:49:00+00,,2084,47,,FY19,Q1,2018/07/13 00:00:00+00,Y,2018/07/10 00:00:00+00,2018/08/28 00:00:00+00,3307 VIRGINIA AVE,049,Central Park Heights,Demo Complete,6,I,165352,4624 049
1405278.56150563,610809.018790901,3722,4624,Final/Full Demo Complete,2018/04/25 14:45:00+00,,2085,47,,FY18,Q2,2018/04/25 00:00:00+00,,2017/12/14 00:00:00+00,2018/08/03 00:00:00+00,3301 VIRGINIA AVE,052,Central Park Heights,Demo Complete,6,I,165358,4624 052
1405816.73332955,611001.049902886,3723,4626A,Final/Full Demo Complete,2018/03/12 15:05:00+00,,2086,47,,FY18,Q3,2018/03/12 00:00:00+00,Y,2018/02/27 00:00:00+00,2018/07/12 00:00:00+00,4655 PARK HEIGHTS AVE,031,Central Park Heights,Demo Complete,6,I,165360,4626A031
1405790.52832948,611010.415369734,3724,4626A,Final/Full Demo Complete,2018/03/12 15:06:00+00,,2086,47,,FY18,Q3,2018/03/12 00:00:00+00,Y,2018/02/27 00:00:00+00,2018/07/12 00:00:00+00,4657 PARK HEIGHTS AVE,032,Central Park Heights,Demo Complete,6,I,165361,4626A032
1405782.54737431,611021.412723064,3725,4626A,Final/Full Demo Complete,2018/03/12 15:06:00+00,,2086,47,,FY18,Q3,2018/03/12 00:00:00+00,Y,2018/02/27 00:00:00+00,2018/07/12 00:00:00+00,4659 PARK HEIGHTS AVE,033,Central Park Heights,Demo Complete,6,I,165362,4626A033
1405774.44174747,611032.603973642,3726,4626A,Final/Full Demo Complete,2018/03/12 15:06:00+00,,2086,47,,FY18,Q3,2018/03/12 00:00:00+00,Y,2018/02/27 00:00:00+00,2018/07/12 00:00:00+00,4661 PARK HEIGHTS AVE,034,Central Park Heights,Demo Complete,6,I,165363,4626A034
1405766.06938888,611044.154147387,3727,4626A,Final/Full Demo Complete,2018/03/12 15:07:00+00,,2086,47,,FY18,Q3,2018/03/12 00:00:00+00,Y,2018/02/27 00:00:00+00,2018/07/12 00:00:00+00,4663 PARK HEIGHTS AVE,035,Central Park Heights,Demo Complete,6,I,165364,4626A035
1405757.57367097,611055.867050484,3728,4626A,Final/Full Demo Complete,2018/03/12 15:07:00+00,,2086,47,,FY18,Q3,2018/03/12 00:00:00+00,Y,2018/02/27 00:00:00+00,2018/07/12 00:00:00+00,4665 PARK HEIGHTS AVE,036,Central Park Heights,Demo Complete,6,I,165365,4626A036
1405749.29120722,611067.278444976,3729,4626A,Final/Full Demo Complete,2018/03/12 15:07:00+00,,2086,47,,FY18,Q3,2018/03/12 00:00:00+00,Y,2018/02/27 00:00:00+00,2018/07/12 00:00:00+00,4667 PARK HEIGHTS AVE,037,Central Park Heights,Demo Complete,6,I,165366,4626A037
1405741.21018663,611078.416217983,3730,4626A,Final/Full Demo Complete,2018/03/12 15:07:00+00,,2086,47,,FY18,Q3,2018/03/12 00:00:00+00,Y,2018/02/27 00:00:00+00,2018/07/12 00:00:00+00,4669 PARK HEIGHTS AVE,038,Central Park Heights,Demo Complete,6,I,165367,4626A038
1405733.17969088,611089.513308644,3731,4626A,Final/Full Demo Complete,2018/03/12 15:08:00+00,,2086,47,,FY18,Q3,2018/03/12 00:00:00+00,Y,2018/02/27 00:00:00+00,2018/07/12 00:00:00+00,4671 PARK HEIGHTS AVE,039,Central Park Heights,Demo Complete,6,I,165368,4626A039
1405725.02452347,611100.741960734,3732,4626A,Final/Full Demo Complete,2018/03/12 15:08:00+00,,2086,47,,FY18,Q3,2018/03/12 00:00:00+00,Y,2018/02/27 00:00:00+00,2018/07/12 00:00:00+00,4673 PARK HEIGHTS AVE,040,Central Park Heights,Demo Complete,6,I,165369,4626A040
1405716.62394972,611112.336753815,3733,4626A,Final/Full Demo Complete,2018/03/12 15:08:00+00,,2086,47,,FY18,Q3,2018/03/12 00:00:00+00,Y,2018/02/27 00:00:00+00,2018/07/12 00:00:00+00,4675 PARK HEIGHTS AVE,041,Central Park Heights,Demo Complete,6,I,165370,4626A041
1405708.30834955,611123.811468393,3734,4626A,Final/Full Demo Complete,2018/03/12 15:09:00+00,,2086,47,,FY18,Q3,2018/03/12 00:00:00+00,Y,2018/02/27 00:00:00+00,2018/07/12 00:00:00+00,4677 PARK HEIGHTS AVE,042,Central Park Heights,Demo Complete,6,I,165371,4626A042
1404846.27267206,612327.738194391,3735,4612,Final/Full Demo Complete,2017/10/04 11:01:00+00,,3078,47,3,FY19,Q2,2018/12/27 00:00:00+00,Y,2018/10/29 00:00:00+00,2019/04/09 00:00:00+00,3115 W GARRISON AVE,011,Central Park Heights,Demo Complete,6,I,166983,4612 011
1404862.45505439,612340.096437395,3736,4612,Final/Full Demo Complete,2018/05/09 14:15:00+00,131,3078,47,3,FY19,Q2,2018/12/27 00:00:00+00,Y,2018/10/29 00:00:00+00,2019/04/09 00:00:00+00,3113 W GARRISON AVE,012,Central Park Heights,Demo Complete,6,I,166984,4612 012
1404912.29813056,612377.08225581,3737,4612,Final/Full Demo Complete,2018/12/21 07:02:00+00,,2681,47,3,FY19,Q2,2018/12/20 00:00:00+00,Y,2018/10/01 00:00:00+00,2019/05/29 00:00:00+00,3107 W GARRISON AVE,015,Central Park Heights,Demo Complete,6,I,166987,4612 015
1404927.61863796,612389.510708645,3738,4612,Final/Full Demo Complete,2018/12/21 07:02:00+00,,2681,47,3,FY19,Q2,2018/12/20 00:00:00+00,Y,2018/10/01 00:00:00+00,2019/05/29 00:00:00+00,3105 W GARRISON AVE,016,Central Park Heights,Demo Complete,6,I,166988,4612 016
1404983.70284338,612405.56218572,3739,4612,Final/Full Demo Complete,2018/12/21 07:01:00+00,,2681,47,3,FY19,Q2,2018/12/20 00:00:00+00,Y,2018/10/01 00:00:00+00,2019/05/29 00:00:00+00,4932 PALMER AVE,018,Central Park Heights,Demo Complete,6,I,166990,4612 018
1404995.84848839,612389.494304478,3740,4612,Final/Full Demo Complete,2018/12/21 07:01:00+00,,2681,47,3,FY19,Q2,2018/12/20 00:00:00+00,Y,2018/10/01 00:00:00+00,2019/05/29 00:00:00+00,4930 PALMER AVE,019,Central Park Heights,Demo Complete,6,I,166993,4612 019
1405356.76607364,612439.445320055,3741,4613,Final/Full Demo Complete,,,8584,90,,,,2023/03/28 00:00:00+00,,2023/04/13 00:00:00+00,2023/05/18 00:00:00+00,3010 OAKLEY AVE,002,Central Park Heights,Demo Complete,6,I,167017,4613 002
1406181.31888647,611616.734038979,3742,4804A,Final/Full Demo Complete,2019/05/10 09:13:00+00,,3710,90,,FY19,Q3,2019/01/17 00:00:00+00,,,2019/02/15 00:00:00+00,3029 ROSALIND AVE,016,Cylburn,Demo Complete,6,H,167403,4804A016
1402099.34509505,610850.895019472,3743,4572,Final/Full Demo Complete,2017/10/08 16:03:00+00,,2434,47,,FY18,Q2,2017/11/20 00:00:00+00,,2017/11/02 00:00:00+00,2017/12/22 00:00:00+00,4019 W BELVEDERE AVE,001I,Langston Hughes,Demo Complete,6,I,168071,4572 001I
1423032.61228356,599363.820224643,3744,4000,Final/Full Demo Complete,2018/12/12 12:06:00+00,,3344,90,,FY18,Q4,2018/04/24 00:00:00+00,,2018/06/05 00:00:00+00,2018/08/01 00:00:00+00,522 E NORTH AVE,012,East Baltimore Midway,Demo Complete,12,G,168173,4000 012
1423047.39309388,599364.710642815,3745,4000,Final/Full Demo Complete,2017/12/18 08:38:00+00,,1663,47,,FY18,Q3,2018/04/20 00:00:00+00,,2018/01/29 00:00:00+00,2018/08/01 00:00:00+00,524 E NORTH AVE,013,East Baltimore Midway,Demo Complete,12,G,168174,4000 013
1423061.99214606,599365.607622638,3746,4000,Final/Full Demo Complete,2017/12/18 08:35:00+00,,1663,47,,FY18,Q3,2018/04/20 00:00:00+00,,2018/01/29 00:00:00+00,2018/08/01 00:00:00+00,526 E NORTH AVE,014,East Baltimore Midway,Demo Complete,12,G,168177,4000 014
1423104.57801889,599368.184061065,3747,4000,Final/Full Demo Complete,2020/01/27 15:34:00+00,,3891,47,,FY20,Q3,2020/01/27 00:00:00+00,,2019/11/27 00:00:00+00,2020/02/19 00:00:00+00,532 E NORTH AVE,017,East Baltimore Midway,Demo Complete,12,G,168180,4000 017
1422945.98680064,599570.538971305,3748,4000,Final/Full Demo Complete,2016/05/20 14:29:00+00,,1877,90,,,,2016/04/15 00:00:00+00,,2016/07/15 00:00:00+00,2016/08/09 00:00:00+00,511 E 20TH ST,036,East Baltimore Midway,Demo Complete,12,G,168202,4000 036
1422930.78965256,599569.559314474,3749,4000,Final/Full Demo Complete,2016/05/20 14:28:00+00,,1877,90,,,,2016/04/15 00:00:00+00,,2016/07/15 00:00:00+00,2016/08/09 00:00:00+00,509 E 20TH ST,037,East Baltimore Midway,Demo Complete,12,G,168203,4000 037
1422915.64663821,599568.593765229,3750,4000,Final/Full Demo Complete,2016/05/20 14:28:00+00,,1877,90,,,,2016/04/15 00:00:00+00,,2016/07/15 00:00:00+00,2016/08/09 00:00:00+00,507 E 20TH ST,038,East Baltimore Midway,Demo Complete,12,G,168204,4000 038
1422900.9777043,599567.642979726,3751,4000,Final/Full Demo Complete,2016/05/20 14:28:00+00,,1877,90,,,,2016/04/15 00:00:00+00,,2016/07/15 00:00:00+00,2016/08/09 00:00:00+00,505 E 20TH ST,039,East Baltimore Midway,Demo Complete,12,G,168205,4000 039
1422871.14377446,599563.616084889,3752,4000,Final/Full Demo Complete,2017/08/03 17:05:00+00,,2067,47,NA,FY18,Q2,2017/09/18 00:00:00+00,Y,2017/09/06 00:00:00+00,2017/10/27 00:00:00+00,501 E 20TH ST,041,East Baltimore Midway,Demo Complete,12,G,168207,4000 041
1422919.88186596,599424.531061232,3753,4000,Final/Full Demo Complete,2025/04/23 14:28:00+00,,9345,90,,,,2025/03/23 00:00:00+00,,2025/03/23 00:00:00+00,2025/09/29 00:00:00+00,1907 GREENMOUNT AVE,047,East Baltimore Midway,Demo Complete,12,G,168211,4000 047
1423296.33190048,599380.307068303,3754,4001,Final/Full Demo Complete,2022/11/16 17:49:00+00,,6304,90,,,,2022/08/11 00:00:00+00,,2022/08/24 00:00:00+00,2023/03/01 00:00:00+00,712 E NORTH AVE,007,East Baltimore Midway,Demo Complete,12,G,168222,4001 007
1423318.87155356,599381.781802893,3755,4001,Final/Full Demo Complete,2022/11/16 17:48:00+00,,6304,90,,,,2022/08/11 00:00:00+00,,2022/08/24 00:00:00+00,2023/03/01 00:00:00+00,716 E NORTH AVE,009,East Baltimore Midway,Demo Complete,12,G,168223,4001 009
1423333.89448939,599382.759819314,3756,4001,Final/Full Demo Complete,2022/11/16 17:49:00+00,,6257,90,,,,2022/07/05 00:00:00+00,,2022/07/20 00:00:00+00,2022/07/12 00:00:00+00,718 E NORTH AVE,010,East Baltimore Midway,Demo Complete,12,G,168224,4001 010
1423348.72418414,599383.727337062,3757,4001,Final/Full Demo Complete,2022/11/16 17:49:00+00,,6257,90,,,,2022/07/05 00:00:00+00,,2022/07/20 00:00:00+00,2022/07/12 00:00:00+00,720 E NORTH AVE,011,East Baltimore Midway,Demo Complete,12,G,168225,4001 011
1423363.47940397,599384.689277396,3758,4001,Final/Full Demo Complete,2022/11/16 17:50:00+00,,6257,90,,,,2022/07/05 00:00:00+00,,2022/07/20 00:00:00+00,2022/07/12 00:00:00+00,722 E NORTH AVE,012,East Baltimore Midway,Demo Complete,12,G,168226,4001 012
