RowID,CCNumber,CrimeDateTime,CrimeCode,Description,Inside_Outside,Weapon,Post,Gender,Age,Race,Ethnicity,Location,Old_District,New_District,Neighborhood,Latitude,Longitude,GeoLocation,PremiseType,Total_Incidents,x,y
52478,13A08989,1/20/2013 7:00:00 PM,6D,LARCENY FROM AUTO,,NA,531,M,27,WHITE,,1500 CLIPPER RD,NORTHERN,N/A,JONES FALLS AREA,39.327382423534935,-76.639618798742816,"(39.327382423534935,-76.639618798742816)",PARKING LOT-OUTSIDE ,1,-76.6396187989999,39.3273824240001
52479,13A08994,1/20/2013 8:30:00 PM,4E,COMMON ASSAULT,,NA,935,M,47,WHITE,,200 S CAREY ST,SOUTHERN,N/A,NEW SOUTHWEST/MOUNT CLARE,39.285091410445744,-76.638107498625246,"(39.285091410445744,-76.638107498625246)",ROW/TOWNHOUSE-OCC,1,-76.6381074989999,39.2850914100001
52480,13A09073,1/20/2013 11:00:00 PM,3B,ROBBERY,,NA,211,F,14,BLACK_OR_AFRICAN_AMERICAN,,1100 E FAYETTE ST,SOUTHEAST,N/A,PLEASANT VIEW GARDENS,39.291973663047052,-76.602625081954073,"(39.291973663047052,-76.602625081954073)",STREET              ,1,-76.602625082,39.2919736630001
52481,13C06095,1/20/2013 12:00:00 PM,7A,AUTO THEFT,,NA,424,,,UNKNOWN,,6000 HARFORD RD,NORTHEAST,N/A,WESTFIELD,39.356700407995739,-76.55716437903024,"(39.356700407995739,-76.55716437903024)",STREET              ,1,-76.557164379,39.3567004080001
52482,14D01116,4/2/2014 11:30:00 AM,7A,AUTO THEFT,,NA,713,M,44,BLACK_OR_AFRICAN_AMERICAN,,500 N CARROLLTON AVE,WESTERN,N/A,HARLEM PARK,39.294773863814257,-76.637237108153741,"(39.294773863814257,-76.637237108153741)",,1,-76.637237108,39.294773864
52483,14D00697,4/2/2014 12:40:00 PM,4E,COMMON ASSAULT,,NA,323,F,25,BLACK_OR_AFRICAN_AMERICAN,,1600 E MONUMENT ST,EASTERN,N/A,GAY STREET,39.298673733000818,-76.596005495401656,"(39.298673733000818,-76.596005495401656)",ROW/TOWNHOUSE-OCC,1,-76.596005495,39.298673733
52484,14D00745,4/2/2014 2:01:00 PM,4E,COMMON ASSAULT,,NA,922,M,,WHITE,,2400 ROUND RD,SOUTHERN,N/A,CHERRY HILL,39.251517173635648,-76.62791104154455,"(39.251517173635648,-76.62791104154455)",SCHOOL              ,1,-76.6279110419999,39.2515171740001
52485,14D01584,4/2/2014 10:00:00 PM,6E,LARCENY,,NA,822,F,31,BLACK_OR_AFRICAN_AMERICAN,,0 N BEECHFIELD AVE,SOUTHWEST,N/A,TREMONT,39.284812890581719,-76.694104577959706,"(39.284812890581719,-76.694104577959706)",STREET              ,1,-76.694104578,39.2848128910001
52486,14D00821,4/2/2014 4:00:00 PM,2A,RAPE,,OTHER,811,F,19,BLACK_OR_AFRICAN_AMERICAN,,2800 W NORTH AVE,SOUTHWEST,N/A,NORTHWEST COMMUNITY ACTION,39.308908901117107,-76.665552586603283,"(39.308908901117107,-76.665552586603283)",ROW/TOWNHOUSE-OCC,1,-76.665552587,39.3089089010001
52487,14D01828,4/2/2014 8:20:00 AM,6D,LARCENY FROM AUTO,,NA,111,F,30,BLACK_OR_AFRICAN_AMERICAN,,300 GUILFORD AVE,CENTRAL,N/A,DOWNTOWN,39.292895144792631,-76.61112519503645,"(39.292895144792631,-76.61112519503645)",PARKING LOT-OUTSIDE ,1,-76.6111251949999,39.292895145
52488,14D00723,3/28/2014 6:00:00 PM,6E,LARCENY,,NA,331,F,56,BLACK_OR_AFRICAN_AMERICAN,,1900 N CHESTER ST,EASTERN,N/A,SOUTH CLIFTON PARK,39.312659095532183,-76.588624145973426,"(39.312659095532183,-76.588624145973426)",STREET              ,1,-76.588624146,39.3126590960001
52489,14C12154,3/28/2014 7:00:00 PM,7A,AUTO THEFT,,NA,124,F,50,WHITE,,700 N HOWARD ST,CENTRAL,N/A,MOUNT VERNON,39.297464876079594,-76.620149213869823,"(39.297464876079594,-76.620149213869823)",STREET              ,1,-76.620149214,39.297464876
52490,14C13123,3/28/2014 4:00:00 PM,6D,LARCENY FROM AUTO,,NA,123,M,,BLACK_OR_AFRICAN_AMERICAN,,1600 MCCULLOH ST,CENTRAL,N/A,UPTON,39.305014184494205,-76.631117495464352,"(39.305014184494205,-76.631117495464352)",STREET              ,1,-76.631117495,39.3050141840001
52491,14C11814,3/28/2014 12:32:00 PM,5A,BURGLARY,,NA,,U,,UNKNOWN,,10 SUZAN ST,,N/A,,,,"(,)",OTHER/RESIDENTIAL,1
52492,14C11813,3/28/2014 8:00:00 AM,6D,LARCENY FROM AUTO,,NA,424,M,38,BLACK_OR_AFRICAN_AMERICAN,,7600 HARFORD RD,NORTHEAST,N/A,NORTH HARFORD ROAD,39.371613710844258,-76.543113155045518,"(39.371613710844258,-76.543113155045518)",ALLEY,1,-76.543113155,39.3716137110001
52493,14C12221,3/28/2014 9:00:00 PM,7A,AUTO THEFT,,NA,931,M,55,BLACK_OR_AFRICAN_AMERICAN,,100 PARKIN ST,SOUTHERN,N/A,HOLLINS MARKET,39.286273485769314,-76.630671344818126,"(39.286273485769314,-76.630671344818126)",STREET              ,1,-76.6306713449999,39.286273486
52494,14C11820,3/28/2014 8:30:00 AM,6D,LARCENY FROM AUTO,,NA,923,M,55,WHITE,,3100 LORENA AVE,SOUTHERN,N/A,LAKELAND,39.254277855005654,-76.653282581809705,"(39.254277855005654,-76.653282581809705)",PARKING LOT-OUTSIDE ,1,-76.653282582,39.2542778550001
52495,14C11862,3/28/2014 1:08:00 PM,6D,LARCENY FROM AUTO,,NA,213,F,37,BLACK_OR_AFRICAN_AMERICAN,,1400 LANCASTER ST,SOUTHEAST,N/A,FELLS POINT,39.282491760739703,-76.596956568578562,"(39.282491760739703,-76.596956568578562)",STREET              ,1,-76.596956569,39.2824917610001
52496,14C11239,3/27/2014 8:15:00 AM,6D,LARCENY FROM AUTO,,NA,421,M,41,WHITE,,5000 HARFORD RD,NORTHEAST,N/A,LAURAVILLE,39.347253766632925,-76.566001685072237,"(39.347253766632925,-76.566001685072237)",GAS STATION         ,1,-76.5660016849999,39.347253767
52497,14C11342,3/27/2014 12:30:00 PM,6G,LARCENY,,NA,835,,,UNKNOWN,,3000 FREDERICK AVE,SOUTHWEST,N/A,GWYNNS FALLS,39.28016556349904,-76.66841435559094,"(39.28016556349904,-76.66841435559094)",LIQUOR STORE        ,1,-76.668414356,39.280165563
52498,15A02348,12/31/2014 12:00:00 AM,5A,BURGLARY,,NA,314,U,,UNKNOWN,,1400 E LAFAYETTE AVE,EASTERN,N/A,OLIVER,39.310315587303855,-76.599336348050713,"(39.310315587303855,-76.599336348050713)",OTHER - INSIDE      ,1,-76.599336348,39.310315587
52499,15A01040,12/31/2014 10:00:00 AM,5A,BURGLARY,,NA,212,F,40,WHITE,,200 S WOLFE ST,SOUTHEAST,N/A,UPPER FELLS POINT,39.288413722674754,-76.590086088403879,"(39.288413722674754,-76.590086088403879)",ROW/TOWNHOUSE-VAC,1,-76.590086088,39.2884137230001
52500,15D01190,4/2/2015 7:00:00 PM,6E,LARCENY,,NA,731,M,63,BLACK_OR_AFRICAN_AMERICAN,,2400 REISTERSTOWN RD,WESTERN,N/A,MONDAWMIN,39.31582663227536,-76.649844946752779,"(39.31582663227536,-76.649844946752779)",PARKING LOT-OUTSIDE ,1,-76.649844947,39.315826632
52501,15D00631,4/2/2015 12:13:00 PM,5A,BURGLARY,,NA,432,M,64,BLACK_OR_AFRICAN_AMERICAN,,2800 CHESTERFIELD AVE,NORTHEAST,N/A,BELAIR-EDISON,39.324953726769948,-76.569923522151882,"(39.324953726769948,-76.569923522151882)",ROW/TOWNHOUSE-OCC,1,-76.569923522,39.324953727
52502,15D00837,4/2/2015 5:00:00 PM,6D,LARCENY FROM AUTO,,NA,212,M,24,WHITE,,1900 EASTERN AVE,SOUTHEAST,N/A,UPPER FELLS POINT,39.285889942142234,-76.589760125939023,"(39.285889942142234,-76.589760125939023)",STREET              ,1,-76.589760126,39.285889942
52503,15D00762,4/2/2015 7:40:00 AM,5A,BURGLARY,,NA,131,F,40,BLACK_OR_AFRICAN_AMERICAN,,2000 DRUID HILL AVE,CENTRAL,N/A,DRUID HEIGHTS,39.307845800694132,-76.635558363044098,"(39.307845800694132,-76.635558363044098)",APT/CONDO - OCCUPIED,1,-76.635558363,39.307845801
52504,15D00695,4/2/2015 3:00:00 PM,4A,AGG. ASSAULT,,FIREARM,722,F,37,BLACK_OR_AFRICAN_AMERICAN,,1900 W LANVALE ST,WESTERN,N/A,MIDTOWN-EDMONDSON,39.297685267182985,-76.64760581222653,"(39.297685267182985,-76.64760581222653)",STREET              ,1,-76.6476058119999,39.2976852670001
52505,15D00705,4/2/2015 3:00:00 PM,4C,AGG. ASSAULT,,OTHER,432,F,18,BLACK_OR_AFRICAN_AMERICAN,,3800 SINCLAIR LN,NORTHEAST,N/A,BELAIR-EDISON,39.315133247024953,-76.560537410944264,"(39.315133247024953,-76.560537410944264)",ROW/TOWNHOUSE-OCC,1,-76.560537411,39.3151332470001
52506,15D01012,4/2/2015 7:30:00 PM,6D,LARCENY FROM AUTO,,NA,511,F,25,WHITE,,200 W 27TH ST,NORTHERN,N/A,REMINGTON,39.320709430865833,-76.620401150706556,"(39.320709430865833,-76.620401150706556)",STREET              ,1,-76.620401151,39.3207094310001
52507,15D00840,4/2/2015 6:00:00 AM,6D,LARCENY FROM AUTO,,NA,233,M,53,WHITE,,500 BONSAL ST,SOUTHEAST,N/A,PULASKI INDUSTRIAL AREA,39.287311090224065,-76.54568800867365,"(39.287311090224065,-76.54568800867365)",STREET              ,1,-76.5456880089999,39.2873110900001
52508,15D01281,4/2/2015 8:30:00 AM,6D,LARCENY FROM AUTO,,NA,922,M,26,BLACK_OR_AFRICAN_AMERICAN,,600 CHERRY HILL RD,SOUTHERN,N/A,CHERRY HILL,39.250361773951646,-76.622236672630933,"(39.250361773951646,-76.622236672630933)",PARKING LOT-OUTSIDE ,1,-76.622236673,39.2503617740001
52509,15D01018,4/2/2015 7:00:00 PM,6D,LARCENY FROM AUTO,,NA,513,M,,UNKNOWN,,400 E 30TH ST,NORTHERN,N/A,ABELL,39.324782885078172,-76.61099081923453,"(39.324782885078172,-76.61099081923453)",STREET              ,1,-76.6109908189999,39.324782885
52510,15D00433,4/1/2015 11:00:00 PM,4E,COMMON ASSAULT,,NA,922,F,22,BLACK_OR_AFRICAN_AMERICAN,,1000 BETHUNE RD,SOUTHERN,N/A,CHERRY HILL,39.243410126629499,-76.627313167565049,"(39.243410126629499,-76.627313167565049)",ROW/TOWNHOUSE-OCC,1,-76.6273131679999,39.2434101270001
52511,15E35057,4/1/2015 12:35:00 PM,6D,LARCENY FROM AUTO,,NA,514,,,UNKNOWN,,2300 N CHARLES ST,NORTHERN,N/A,OLD GOUCHER,39.315522592852048,-76.616640069322173,"(39.315522592852048,-76.616640069322173)",,1,-76.616640069,39.315522593
52512,15D00569,4/1/2015 11:30:00 PM,7A,AUTO THEFT,,NA,214,F,33,WHITE,,2100 BOSTON ST,SOUTHEAST,N/A,CANTON,39.284665848545679,-76.586689789046432,"(39.284665848545679,-76.586689789046432)",STREET              ,1,-76.5866897889999,39.2846658490001
52513,13C01830,3/5/2013 8:30:00 AM,4E,COMMON ASSAULT,,NA,832,F,9,WHITE,,1200 PINE HEIGHTS AVE,SOUTHWEST,N/A,VIOLETVILLE,39.267786580858484,-76.674048282436971,"(39.267786580858484,-76.674048282436971)",SCHOOL              ,1,-76.6740482819999,39.2677865810001
52514,13C01867,3/5/2013 9:45:00 AM,6B,LARCENY,,NA,132,F,23,BLACK_OR_AFRICAN_AMERICAN,,400 MCMECHEN ST,CENTRAL,N/A,MADISON PARK,39.305637765270497,-76.630192927991757,"(39.305637765270497,-76.630192927991757)",ROW/TOWNHOUSE-OCC,1,-76.630192928,39.305637765
52515,13C02063,3/5/2013 3:40:00 PM,4E,COMMON ASSAULT,,NA,625,F,27,BLACK_OR_AFRICAN_AMERICAN,,3900 ANNELLEN RD,NORTHWEST,N/A,EAST ARLINGTON,39.332160925870788,-76.670403125532445,"(39.332160925870788,-76.670403125532445)",ROW/TOWNHOUSE-OCC,1,-76.6704031259999,39.332160926
52516,13C02149,3/5/2013 4:30:00 PM,6B,LARCENY,,NA,431,F,25,BLACK_OR_AFRICAN_AMERICAN,,3100 BELAIR RD,NORTHEAST,N/A,CLIFTON PARK,39.320502657615371,-76.575078173088542,"(39.320502657615371,-76.575078173088542)",OTHER - OUTSIDE     ,1,-76.575078173,39.3205026580001
52517,13C02630,3/5/2013 9:30:00 PM,7A,AUTO THEFT,,NA,114,M,32,UNKNOWN,,0 W SARATOGA ST,CENTRAL,N/A,DOWNTOWN,39.292805275593672,-76.615903654615408,"(39.292805275593672,-76.615903654615408)",PARKING LOT-INSIDE  ,1,-76.615903655,39.292805276
52518,13C01988,3/5/2013 9:30:00 AM,5A,BURGLARY,,NA,522,M,39,BLACK_OR_AFRICAN_AMERICAN,,6100 DUNROMING RD,NORTHERN,N/A,GLEN OAKS,39.36753971941976,-76.596229174474544,"(39.36753971941976,-76.596229174474544)",ROW/TOWNHOUSE-OCC,1,-76.596229174,39.367539719
52519,13C02078,3/5/2013 11:45:00 AM,5A,BURGLARY,,NA,432,F,36,BLACK_OR_AFRICAN_AMERICAN,,2800 LAKE AVE,NORTHEAST,N/A,BELAIR-EDISON,39.323730880099262,-76.5740530425213,"(39.323730880099262,-76.5740530425213)",ROW/TOWNHOUSE-OCC,1,-76.5740530429999,39.32373088
52520,13C02238,3/5/2013 2:30:00 PM,6D,LARCENY FROM AUTO,,NA,313,F,28,BLACK_OR_AFRICAN_AMERICAN,,400 E CHASE ST,EASTERN,N/A,JOHNSTON SQUARE,39.30274815831303,-76.610221932703226,"(39.30274815831303,-76.610221932703226)",STREET              ,1,-76.6102219329999,39.302748158
52521,13C01787,3/5/2013 3:25:00 AM,4C,AGG. ASSAULT,,OTHER,221,M,63,BLACK_OR_AFRICAN_AMERICAN,,200 N BELNORD AVE,SOUTHEAST,N/A,MCELDERRY PARK,39.29526878154784,-76.578651277449111,"(39.29526878154784,-76.578651277449111)",ROW/TOWNHOUSE-OCC,1,-76.5786512769999,39.2952687820001
52522,13C01808,3/5/2013 7:15:00 AM,7A,AUTO THEFT,,NA,932,F,30,BLACK_OR_AFRICAN_AMERICAN,,1100 CARROLL ST,SOUTHERN,N/A,WASHINGTON VILLAGE/PIGTOWN,39.281128926628519,-76.632950751498342,"(39.281128926628519,-76.632950751498342)",STREET              ,1,-76.632950751,39.2811289270001
52523,13C02312,3/5/2013 5:00:00 PM,5A,BURGLARY,,NA,514,U,,UNKNOWN,,2400 N CHARLES ST,NORTHERN,N/A,OLD GOUCHER,39.317551359100904,-76.617225796415241,"(39.317551359100904,-76.617225796415241)",OTHER - INSIDE      ,1,-76.617225796,39.317551359
52524,13C02326,3/5/2013 6:00:00 PM,6E,LARCENY,,NA,932,F,47,BLACK_OR_AFRICAN_AMERICAN,,1100 JAMES ST,SOUTHERN,N/A,WASHINGTON VILLAGE/PIGTOWN,39.283447608888352,-76.633458887839524,"(39.283447608888352,-76.633458887839524)",RETAIL/SMALL BUSINES,1,-76.633458888,39.2834476090001
52525,13C02043,3/5/2013 2:33:00 PM,6E,LARCENY,,NA,425,,,UNKNOWN,,6500 WALTHER AVE,NORTHEAST,N/A,ROSEMONT EAST,39.357268072847859,-76.541014413437921,"(39.357268072847859,-76.541014413437921)",PARKING LOT-OUTSIDE ,1,-76.541014413,39.3572680730001
52526,13D03857,3/5/2013 10:00:00 AM,6G,LARCENY,,NA,622,F,29,WHITE,,3700 ELDORADO AVE,NORTHWEST,N/A,DORCHESTER,39.332520346288106,-76.689199455941434,"(39.332520346288106,-76.689199455941434)",SCHOOL              ,1,-76.689199456,39.3325203460001
52527,13C01815,3/5/2013 9:00:00 PM,6D,LARCENY FROM AUTO,,NA,835,F,56,BLACK_OR_AFRICAN_AMERICAN,,2500 W LOMBARD ST,SOUTHWEST,N/A,SHIPLEY HILL,39.285596512973626,-76.657259767708851,"(39.285596512973626,-76.657259767708851)",STREET              ,1,-76.657259768,39.285596513
52528,14A06126,1/15/2013 5:35:00 PM,4E,COMMON ASSAULT,,NA,211,M,9,BLACK_OR_AFRICAN_AMERICAN,,200 MASON CT,SOUTHEAST,N/A,PERKINS HOMES,39.288221745160527,-76.595701977145779,"(39.288221745160527,-76.595701977145779)",ROW/TOWNHOUSE-OCC,1,-76.595701977,39.288221745
52529,13E09243,1/15/2013 9:00:00 AM,6E,LARCENY,,NA,234,F,44,BLACK_OR_AFRICAN_AMERICAN,,6700 HOLABIRD AVE,SOUTHEAST,N/A,GRACELAND PARK,39.272632380563046,-76.530000944791965,"(39.272632380563046,-76.530000944791965)",STREET              ,1,-76.530000945,39.2726323810001
52530,13A06730,1/15/2013 9:30:00 PM,4E,COMMON ASSAULT,,NA,314,U,,UNKNOWN,,1300 E LANVALE ST,EASTERN,N/A,OLIVER,39.309520082408802,-76.600882144241908,"(39.309520082408802,-76.600882144241908)",APT/CONDO - OCCUPIED,1,-76.600882144,39.3095200820001
52531,13A06895,1/15/2013 9:30:00 AM,5E,BURGLARY,,NA,911,,,UNKNOWN,,2800 HAWKINS POINT RD,SOUTHERN,N/A,HAWKINS POINT,39.203682043516807,-76.563880681028891,"(39.203682043516807,-76.563880681028891)",OTHER - INSIDE      ,1,-76.5638806809999,39.2036820440001
52532,13A06689,1/15/2013 6:08:00 PM,3B,ROBBERY,,NA,124,F,28,WHITE,,800 N CHARLES ST,CENTRAL,N/A,MOUNT VERNON,39.298726814620828,-76.615893351951655,"(39.298726814620828,-76.615893351951655)",STREET              ,1,-76.6158933519999,39.2987268150001
52533,13A06751,1/15/2013 7:00:00 PM,3AO,ROBBERY,,OTHER,922,M,55,BLACK_OR_AFRICAN_AMERICAN,,1000 BETHUNE RD,SOUTHERN,N/A,CHERRY HILL,39.243954402141362,-76.625586961645197,"(39.243954402141362,-76.625586961645197)",STREET              ,1,-76.6255869619999,39.243954402
52534,13A07018,1/15/2013 7:30:00 PM,6J,LARCENY,,NA,212,,,UNKNOWN,,1400 E FAYETTE ST,SOUTHEAST,N/A,DUNBAR-BROADWAY,39.293195282685332,-76.598075158509218,"(39.293195282685332,-76.598075158509218)",GAS STATION         ,1,-76.598075159,39.293195283
52535,13A06307,1/15/2013 1:25:00 AM,3CF,ROBBERY - COMMERCIAL,,FIREARM,942,,,UNKNOWN,,1600 S CHARLES ST,SOUTHERN,N/A,SOUTH BALTIMORE,39.270624426866206,-76.613780093600326,"(39.270624426866206,-76.613780093600326)",BAR,1,-76.6137800939999,39.270624427
52536,13A07233,1/15/2013 5:00:00 PM,5C,BURGLARY,,NA,233,M,38,BLACK_OR_AFRICAN_AMERICAN,,500 S NEWKIRK ST,SOUTHEAST,N/A,GREEKTOWN,39.286269855884576,-76.556367787487218,"(39.286269855884576,-76.556367787487218)",ROW/TOWNHOUSE-OCC,1,-76.5563677869999,39.286269856
52537,13A06752,1/15/2013 8:35:00 PM,6J,LARCENY,,NA,323,,,UNKNOWN,,700 BROADWAY,EASTERN,N/A,GAY STREET,39.298578785408168,-76.594604729887095,"(39.298578785408168,-76.594604729887095)",SUBWAY              ,1,-76.59460473,39.2985787850001
52538,14A06140,1/15/2013 8:00:00 AM,6J,LARCENY,,NA,415,M,80,BLACK_OR_AFRICAN_AMERICAN,,2000 WOODBOURNE AVE,NORTHEAST,N/A,PERRING LOCH,39.354180935872371,-76.577815553926669,"(39.354180935872371,-76.577815553926669)",ROW/TOWNHOUSE-OCC,1,-76.577815554,39.354180936
52539,13A06647,1/15/2013 1:15:00 PM,6G,LARCENY,,NA,423,M,22,BLACK_OR_AFRICAN_AMERICAN,,2200 PINEWOOD AVE,NORTHEAST,N/A,HAMILTON HILLS,39.366111307689501,-76.570383025461084,"(39.366111307689501,-76.570383025461084)",,1,-76.570383025,39.366111308
52540,13E15228,1/15/2013 12:01:00 AM,6J,LARCENY,,NA,724,M,55,BLACK_OR_AFRICAN_AMERICAN,,1200 WINCHESTER ST,WESTERN,N/A,SANDTOWN-WINCHESTER,39.302340436819797,-76.638057532661591,"(39.302340436819797,-76.638057532661591)",YARD,1,-76.6380575329999,39.3023404370001
52541,13A06881,1/15/2013 9:00:00 AM,5D,BURGLARY,,NA,311,,,UNKNOWN,,2400 BARCLAY ST,EASTERN,N/A,BARCLAY,39.317616707925161,-76.611482199078097,"(39.317616707925161,-76.611482199078097)",ROW/TOWNHOUSE-VAC,1,-76.611482199,39.3176167080001
52542,13C01169,1/15/2013 4:00:00 PM,5A,BURGLARY,,NA,423,M,55,WHITE,,2500 HAMILTON AVE,NORTHEAST,N/A,HAMILTON HILLS,39.355793472838755,-76.565913633100379,"(39.355793472838755,-76.565913633100379)",ROW/TOWNHOUSE-VAC,1,-76.565913633,39.3557934730001
52543,13A06678,1/15/2013 6:24:00 PM,5A,BURGLARY,,NA,333,M,43,UNKNOWN,,2700 ASHLAND AVE,EASTERN,N/A,MADISON-EASTEND,39.301225651896168,-76.579414464849918,"(39.301225651896168,-76.579414464849918)",VACANT BUILDING,1,-76.579414465,39.301225652
52544,13A08870,1/20/2013 11:00:00 AM,3AF,ROBBERY,,FIREARM,424,F,59,BLACK_OR_AFRICAN_AMERICAN,,6100 HARFORD RD,NORTHEAST,N/A,WESTFIELD,39.35864689040482,-76.556059864289665,"(39.35864689040482,-76.556059864289665)",STREET              ,1,-76.556059864,39.35864689
52545,13A08909,1/20/2013 2:10:00 PM,6G,LARCENY,,NA,213,F,49,WHITE,,700 BROADWAY,SOUTHEAST,N/A,FELLS POINT,39.283169402943663,-76.593626324051314,"(39.283169402943663,-76.593626324051314)",TAVERN/NIGHT CLUB   ,1,-76.593626324,39.283169403
52546,13A09302,1/20/2013 3:40:00 PM,4E,COMMON ASSAULT,,NA,,F,15,BLACK_OR_AFRICAN_AMERICAN,,5600 THE ALAMEDA,,N/A,,0,0,"(0,0)",ROW/TOWNHOUSE-OCC,1,5.6843418860808E-14,5.6843418860808E-14
52547,13A08995,1/20/2013 10:00:00 AM,7A,AUTO THEFT,,NA,411,F,49,BLACK_OR_AFRICAN_AMERICAN,,1900 E 30TH ST,NORTHEAST,N/A,COLDSTREAM HOMESTEAD MONTEBELLO,39.325602929211243,-76.588963377476645,"(39.325602929211243,-76.588963377476645)",STREET              ,1,-76.588963377,39.3256029290001
52548,13A09582,1/20/2013 12:00:00 AM,7A,AUTO THEFT,,NA,444,,,UNKNOWN,,5000 BARTON AVE,NORTHEAST,N/A,FRANKFORD,39.32896242463427,-76.539942733656687,"(39.32896242463427,-76.539942733656687)",STREET              ,1,-76.539942734,39.328962425
52549,13A09020,1/20/2013 9:58:00 PM,4A,AGG. ASSAULT,,FIREARM,923,M,25,BLACK_OR_AFRICAN_AMERICAN,,2800 ANNAPOLIS RD,SOUTHERN,N/A,LAKELAND,39.253969061454733,-76.638430915102276,"(39.253969061454733,-76.638430915102276)",BAR,1,-76.638430915,39.2539690610001
52550,13A08977,1/20/2013 7:30:00 PM,4E,COMMON ASSAULT,,NA,942,M,,UNKNOWN,,0 E CROSS ST,SOUTHERN,N/A,FEDERAL HILL,39.277062058434048,-76.613082365356362,"(39.277062058434048,-76.613082365356362)",BAR,1,-76.613082365,39.2770620580001
52551,13A10051,1/20/2013 12:00:00 AM,4E,COMMON ASSAULT,,NA,533,F,78,BLACK_OR_AFRICAN_AMERICAN,,3600 MALDEN AVE,NORTHERN,N/A,WOODBERRY,39.332262958243533,-76.651117349676241,"(39.332262958243533,-76.651117349676241)",STREET              ,1,-76.6511173499999,39.3322629580001
52552,13A09033,1/20/2013 11:13:00 PM,4C,AGG. ASSAULT,,OTHER,224,F,15,BLACK_OR_AFRICAN_AMERICAN,,400 N ROBINSON ST,SOUTHEAST,N/A,ELLWOOD PARK/MONUMENT,39.296489568416654,-76.573093744107069,"(39.296489568416654,-76.573093744107069)",STREET              ,1,-76.5730937439999,39.296489568
52553,13A12685,1/20/2013 5:00:00 PM,6G,LARCENY,,NA,133,M,23,WHITE,,2300 MADISON AVE,CENTRAL,N/A,RESERVOIR HILL,39.312539637510994,-76.637485139451144,"(39.312539637510994,-76.637485139451144)",ROW/TOWNHOUSE-OCC,1,-76.637485139,39.312539638
52554,13A08993,1/20/2013 8:03:00 PM,3AK,ROBBERY,,KNIFE,221,F,59,BLACK_OR_AFRICAN_AMERICAN,,2400 E FAYETTE ST,SOUTHEAST,N/A,PATTERSON PLACE,39.294558012548379,-76.582190510414875,"(39.294558012548379,-76.582190510414875)",OTHER - INSIDE      ,1,-76.58219051,39.294558013
52555,13A08734,1/20/2013 1:55:00 AM,4B,AGG. ASSAULT,,KNIFE,941,M,34,BLACK_OR_AFRICAN_AMERICAN,,1500 RIDGELY ST,SOUTHERN,N/A,CARROLL - CAMDEN INDUSTRIAL AREA,39.274959535160455,-76.628921028880072,"(39.274959535160455,-76.628921028880072)",HOSP/NURS. HOME,1,-76.628921029,39.2749595350001
52556,13A08910,1/20/2013 11:10:00 AM,5A,BURGLARY,,NA,441,M,26,BLACK_OR_AFRICAN_AMERICAN,,5900 DAYWALT AVE,NORTHEAST,N/A,CEDONIA,39.328911813447554,-76.531564742560334,"(39.328911813447554,-76.531564742560334)",ROW/TOWNHOUSE-OCC,1,-76.5315647429999,39.328911813
52557,13A08985,1/20/2013 7:20:00 PM,4E,COMMON ASSAULT,,NA,632,F,19,WHITE,,5900 WESTERN RUN DR,NORTHWEST,N/A,CHESWOLDE,39.362890983589629,-76.680817017776647,"(39.362890983589629,-76.680817017776647)",ROW/TOWNHOUSE-OCC,1,-76.680817018,39.362890984
52558,13A08944,1/20/2013 4:51:00 PM,6E,LARCENY,,NA,921,,,UNKNOWN,,2200 BERLIN ST,SOUTHERN,N/A,SAINT PAUL,39.269079648221037,-76.644787900589236,"(39.269079648221037,-76.644787900589236)",STREET              ,1,-76.644787901,39.2690796480001
52559,13A08864,1/20/2013 3:15:00 AM,5D,BURGLARY,,NA,214,,,UNKNOWN,,2400 BOSTON ST,SOUTHEAST,N/A,CANTON,39.281741627844099,-76.58189208409155,"(39.281741627844099,-76.58189208409155)",RETAIL/SMALL BUSINES,1,-76.5818920839999,39.2817416280001
52560,15D00396,4/1/2015 9:30:00 PM,4E,COMMON ASSAULT,,NA,511,F,28,BLACK_OR_AFRICAN_AMERICAN,,700 DRUID PARK LAKE DR,NORTHERN,N/A,RESERVOIR HILL,39.316496031382236,-76.632042075240435,"(39.316496031382236,-76.632042075240435)",APT/CONDO - OCCUPIED,1,-76.632042075,39.316496031
52561,15D00281,4/1/2015 4:44:00 PM,4B,AGG. ASSAULT,,KNIFE,811,M,53,BLACK_OR_AFRICAN_AMERICAN,,2000 BRADDISH AVE,SOUTHWEST,N/A,WALBROOK,39.310319643540318,-76.661454275744688,"(39.310319643540318,-76.661454275744688)",STREET              ,1,-76.661454276,39.3103196440001
52562,15D00520,4/1/2015 10:00:00 AM,5A,BURGLARY,,NA,732,M,51,BLACK_OR_AFRICAN_AMERICAN,,2300 WHITTIER AVE,WESTERN,N/A,PARKVIEW/WOODBROOK,39.316505008308305,-76.647328165035191,"(39.316505008308305,-76.647328165035191)",APT/CONDO - OCCUPIED,1,-76.647328165,39.316505008
52563,15A00539,12/31/2014 9:00:00 AM,6E,LARCENY,,NA,931,F,29,WHITE,,700 WASHINGTON BLVD,SOUTHERN,N/A,BARRE CIRCLE,39.283410429462336,-76.626992154500172,"(39.283410429462336,-76.626992154500172)",STREET              ,1,-76.626992155,39.2834104290001
